2016-01-29 04:00 9999-99-99 99:99    404.724    60   0.170   ...  0 -99999999
2016-01-29 05:00 9999-99-99 99:99    404.878    60   0.113   ...  0 -99999999
2016-01-29 06:00 9999-99-99 99:99    406.125    60   0.447   ...  0 -99999999
2016-01-29 07:00 9999-99-99 99:99    407.735    60   0.666   ...  0 -99999999
2016-01-29 08:00 9999-99-99 99:99    408.996    60   0.167   ...  0 -99999999
2016-01-29 09:00 9999-99-99 99:99    409.648    60   0.258   ...  0 -99999999
2016-01-29 10:00 9999-99-99 99:99    409.175    60   0.667   ...  0 -99999999
2016-01-29 11:00 9999-99-99 99:99    407.372    60   0.375   ...  0 -99999999
2016-01-29 12:00 9999-99-99 99:99    406.427    57   0.178   ...  0 -99999999
2016-01-29 13:00 9999-99-99 99:99 -99999.999     2   0.071   N..  0 -99999999
2016-01-29 14:00 9999-99-99 99:99    405.661    60   0.109   ...  0 -99999999
2016-01-29 15:00 9999-99-99 99:99    405.493    60   0.033   ...  0 -99999999
2016-01-29 16:00 9999-99-99 99:99    405.465    60   0.042   ...  0 -99999999
2016-01-29 17:00 9999-99-99 99:99    405.264    60   0.121   ...  0 -99999999
2016-01-29 18:00 9999-99-99 99:99    405.176    60   0.081   ...  0 -99999999
2016-01-29 19:00 9999-99-99 99:99    405.176    60   0.062   ...  0 -99999999
2016-01-29 20:00 9999-99-99 99:99    405.036    60   0.102   ...  0 -99999999
2016-01-29 21:00 9999-99-99 99:99    404.817    60   0.095   ...  0 -99999999
2016-01-29 22:00 9999-99-99 99:99    404.876    60   0.240   ...  0 -99999999
2016-01-29 23:00 9999-99-99 99:99    404.779    60   0.153   ...  0 -99999999
2016-01-30 00:00 9999-99-99 99:99    404.878    60   0.285   ...  0 -99999999
2016-01-30 01:00 9999-99-99 99:99    404.853    60   0.056   ...  0 -99999999
2016-01-30 02:00 9999-99-99 99:99    404.769    60   0.041   ...  0 -99999999
2016-01-30 03:00 9999-99-99 99:99    404.707    60   0.048   ...  0 -99999999
2016-01-30 04:00 9999-99-99 99:99    404.826    60   0.052   ...  0 -99999999
2016-01-30 05:00 9999-99-99 99:99    404.918    60   0.030   ...  0 -99999999
2016-01-30 06:00 9999-99-99 99:99    404.930    60   0.033   ...  0 -99999999
2016-01-30 07:00 9999-99-99 99:99    404.874    60   0.047   ...  0 -99999999
2016-01-30 08:00 9999-99-99 99:99    404.917    60   0.042   ...  0 -99999999
2016-01-30 09:00 9999-99-99 99:99    404.841    60   0.072   ...  0 -99999999
2016-01-30 10:00 9999-99-99 99:99    404.757    60   0.052   ...  0 -99999999
2016-01-30 11:00 9999-99-99 99:99    404.740    60   0.054   ...  0 -99999999
2016-01-30 12:00 9999-99-99 99:99    404.723    57   0.056   ...  0 -99999999
2016-01-30 13:00 9999-99-99 99:99 -99999.999     2   0.014   N..  0 -99999999
2016-01-30 14:00 9999-99-99 99:99    404.885    60   0.064   ...  0 -99999999
2016-01-30 15:00 9999-99-99 99:99    405.130    60   0.098   ...  0 -99999999
2016-01-30 16:00 9999-99-99 99:99    405.140    60   0.071   ...  0 -99999999
2016-01-30 17:00 9999-99-99 99:99    405.185    60   0.131   ...  0 -99999999
2016-01-30 18:00 9999-99-99 99:99    405.404    60   0.086   ...  0 -99999999
2016-01-30 19:00 9999-99-99 99:99    405.502    60   0.109   ...  0 -99999999
2016-01-30 20:00 9999-99-99 99:99    405.587    60   0.133   ...  0 -99999999
2016-01-30 21:00 9999-99-99 99:99    405.589    60   0.090   ...  0 -99999999
2016-01-30 22:00 9999-99-99 99:99    405.748    60   0.122   ...  0 -99999999
2016-01-30 23:00 9999-99-99 99:99    405.939    60   0.050   ...  0 -99999999
2016-01-31 00:00 9999-99-99 99:99    406.298    60   0.206   ...  0 -99999999
2016-01-31 01:00 9999-99-99 99:99    406.482    60   0.049   ...  0 -99999999
2016-01-31 02:00 9999-99-99 99:99    406.885    60   0.275   ...  0 -99999999
2016-01-31 03:00 9999-99-99 99:99    407.669    60   0.234   ...  0 -99999999
2016-01-31 04:00 9999-99-99 99:99    408.180    60   0.156   ...  0 -99999999
2016-01-31 05:00 9999-99-99 99:99    407.743    60   0.076   ...  0 -99999999
2016-01-31 06:00 9999-99-99 99:99    407.441    60   0.061   ...  0 -99999999
2016-01-31 07:00 9999-99-99 99:99    407.481    60   0.127   ...  0 -99999999
2016-01-31 08:00 9999-99-99 99:99    407.404    60   0.167   ...  0 -99999999
2016-01-31 09:00 9999-99-99 99:99    407.844    60   0.334   ...  0 -99999999
2016-01-31 10:00 9999-99-99 99:99    408.326    60   0.037   ...  0 -99999999
2016-01-31 11:00 9999-99-99 99:99    408.337    60   0.065   ...  0 -99999999
2016-01-31 12:00 9999-99-99 99:99    408.181    57   0.037   ...  0 -99999999
2016-01-31 13:00 9999-99-99 99:99 -99999.999     2   0.057   N..  0 -99999999
2016-01-31 14:00 9999-99-99 99:99    407.644    60   0.141   ...  0 -99999999
2016-01-31 15:00 9999-99-99 99:99    407.076    60   0.158   ...  0 -99999999
2016-01-31 16:00 9999-99-99 99:99    406.733    60   0.100   ...  0 -99999999
2016-01-31 17:00 9999-99-99 99:99    406.530    60   0.051   ...  0 -99999999
2016-01-31 18:00 9999-99-99 99:99    406.668    60   0.095   ...  0 -99999999
2016-01-31 19:00 9999-99-99 99:99    406.754    60   0.142   ...  0 -99999999
2016-01-31 20:00 9999-99-99 99:99    406.558    60   0.039   ...  0 -99999999
2016-01-31 21:00 9999-99-99 99:99    406.384    60   0.071   ...  0 -99999999
2016-01-31 22:00 9999-99-99 99:99    406.176    60   0.055   ...  0 -99999999
2016-01-31 23:00 9999-99-99 99:99    405.982    60   0.094   ...  0 -99999999
2016-02-01 00:00 9999-99-99 99:99    405.706    60   0.113   ...  0 -99999999
2016-02-01 01:00 9999-99-99 99:99    405.425    60   0.084   ...  0 -99999999
2016-02-01 02:00 9999-99-99 99:99    405.311    59   0.169   ...  0 -99999999
2016-02-01 03:00 9999-99-99 99:99    405.665    60   0.074   ...  0 -99999999
2016-02-01 04:00 9999-99-99 99:99    405.697    60   0.086   ...  0 -99999999
2016-02-01 05:00 9999-99-99 99:99    405.724    60   0.146   ...  0 -99999999
2016-02-01 06:00 9999-99-99 99:99    404.980    60   0.124   ...  0 -99999999
2016-02-01 07:00 9999-99-99 99:99    404.942    60   0.162   ...  0 -99999999
2016-02-01 08:00 9999-99-99 99:99 -99999.999    30   0.100   ...  0 -99999999
2016-02-01 09:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-02-01 10:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-02-01 11:00 9999-99-99 99:99    405.154    60   0.183   ...  0 -99999999
2016-02-01 12:00 9999-99-99 99:99    404.929    57   0.281   ...  0 -99999999
2016-02-01 13:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-02-01 14:00 9999-99-99 99:99 -99999.999     0 -99.999   N..  0 -99999999
2016-02-01 15:00 9999-99-99 99:99    404.175    60   0.136   ...  0 -99999999
2016-02-01 16:00 9999-99-99 99:99    404.219    60   0.124   ...  0 -99999999
2016-02-01 17:00 9999-99-99 99:99    404.134    60   0.057   ...  0 -99999999
2016-02-01 18:00 9999-99-99 99:99    404.237    60   0.114   ...  0 -99999999
2016-02-01 19:00 9999-99-99 99:99    404.268    60   0.036   ...  0 -99999999
2016-02-01 20:00 9999-99-99 99:99    404.376    60   0.041   ...  0 -99999999
2016-02-01 21:00 9999-99-99 99:99    404.357    60   0.021   ...  0 -99999999
2016-02-01 22:00 9999-99-99 99:99    404.355    60   0.020   ...  0 -99999999
2016-02-01 23:00 9999-99-99 99:99    404.327    60   0.019   ...  0 -99999999
2016-02-02 00:00 9999-99-99 99:99    404.263    60   0.033   ...  0 -99999999
2016-02-02 01:00 9999-99-99 99:99    404.191    60   0.018   ...  0 -99999999
2016-02-02 02:00 9999-99-99 99:99    404.178    60   0.045   ...  0 -99999999
2016-02-02 03:00 9999-99-99 99:99    404.240    60   0.021   ...  0 -99999999
2016-02-02 04:00 9999-99-99 99:99    404.157    60   0.041   ...  0 -99999999
2016-02-02 05:00 9999-99-99 99:99    404.108    60   0.048   ...  0 -99999999
2016-02-02 06:00 9999-99-99 99:99    403.943    60   0.061   ...  0 -99999999
2016-02-02 07:00 9999-99-99 99:99    403.962    60   0.036   ...  0 -99999999
2016-02-02 08:00 9999-99-99 99:99    403.977    60   0.038   ...  0 -99999999
2016-02-02 09:00 9999-99-99 99:99    403.929    60   0.056   ...  0 -99999999
2016-02-02 10:00 9999-99-99 99:99    403.847    60   0.042   ...  0 -99999999
2016-02-02 11:00 9999-99-99 99:99    403.776    60   0.047   ...  0 -99999999
2016-02-02 12:00 9999-99-99 99:99    403.781    57   0.049   ...  0 -99999999
